header,expid,year,season,host,route1,route2,route3,route4,nation,leaders,success1,success2,success3,success4,totmembers,abcmembers,smtmembers,mdeaths,mabcdeaths,tothired,smthired,hdeaths,habcdeaths
,MAKA90401,1990,4,1,Makalu La-NW Ridge (to 7400m),W Pillar (to 7300m),,,Poland,Krzysztof Wielicki,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,0,0,0,0
,MAKA91101,1991,1,1,Makalu La-NW Ridge,,,,USA,Todd Burleson,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,2,0,0,0
,MAKA91102,1991,1,1,W Face (new rte),,,,Italy,Casimiro Ferrari,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,6,0,0,0
,MAKA91103,1991,1,1,Makalu La-NW Ridge,,,,Netherlands,Rene de Bos,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,3,0,0,0
,MAKA91301,1991,3,1,W Pillar,,,,Spain,Carles Valles,TRUE,FALSE,FALSE,FALSE,5,5,2,1,1,1,0,0,0
,MAKA91302,1991,3,1,Makalu La-Kukuzcka Rib,,,,Spain,Alberto Inurrategi,TRUE,FALSE,FALSE,FALSE,6,6,3,0,0,0,0,0,0
,MAKA91303,1991,3,1,Makalu La-Kukuczka Rib,,,,Spain,Jordi Bosch,TRUE,FALSE,FALSE,FALSE,12,12,3,0,0,0,0,0,0
,MAKA91304,1991,3,1,W Face (to 7800m),W Pillar,,,Switzerland,Erhard Loretan,FALSE,TRUE,FALSE,FALSE,2,2,2,0,0,0,0,0,0
,MAKA91305,1991,3,1,Makalu La-NW Ridge,,,,Japan,Hirotaka Imamura,TRUE,FALSE,FALSE,FALSE,6,6,5,1,1,2,1,0,0
,MAKA92101,1992,1,1,W Face (to 7000m),NW side (to 8250m),,,UK,Nick Mason,FALSE,FALSE,FALSE,FALSE,18,9,0,0,0,11,0,0,0
,MAKA92102,1992,1,1,Makalu La-NW Ridge,,,,USA,James McEachern,FALSE,FALSE,FALSE,FALSE,8,8,0,0,0,0,0,0,0
,MAKA92301,1992,3,1,Makalu La-NW Ridge,,,,Japan,Sadao Okada,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,4,0,0,0
,MAKA92302,1992,3,1,Makalu La-NW Ridge,,,,France,Annie Beghin,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,2,0,0,0
,MAKA92303,1992,3,1,Makalu La-NW Ridge,,,,Switzerland,Karl Kobler,FALSE,FALSE,FALSE,FALSE,12,12,0,0,0,5,0,0,0
,MAKA92304,1992,3,1,Makalu La-NW Ridge,,,,Spain,Juan Jose Rodriguez,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,2,0,0,0
,MAKA93101,1993,1,1,W Face (to 7600m),NW side,,,Italy,Oreste Forno,FALSE,TRUE,FALSE,FALSE,13,13,4,0,0,4,2,0,0
,MAKA93102,1993,1,1,W Pillar (to 7650m),W Face (to 7000m),,,USA,Jeff Lowe,FALSE,FALSE,FALSE,FALSE,5,4,0,0,0,1,0,0,0
,MAKA93301,1993,3,1,W Pillar,,,,Germany,Juergen Knappe,FALSE,FALSE,FALSE,FALSE,4,4,0,0,0,0,0,0,0
,MAKA93302,1993,3,1,W Pillar (to 6800m),Left side of W Face to Makalu La,,,Australia,Ian Collins,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,0,0,0,0
,MAKA93303,1993,3,1,Makalu La-NW Ridge,,,,France,Jean Coudray,FALSE,FALSE,FALSE,FALSE,11,11,0,0,0,4,0,0,0
,MAKA93304,1993,3,1,Left point of W Face-NW Ridge,,,,Czechoslovakia,Jiri Novak,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,1,0,0,0
,MAKA94101,1994,1,1,Makalu La-NW Ridge,,,,USA,Thor Kieser,TRUE,FALSE,FALSE,FALSE,13,13,2,0,0,2,0,0,0
,MAKA95101,1995,1,2,E Ridge to plateau E of Makalu La-NW Ridge,,,,Japan,Tsuneo Shigehiro,TRUE,FALSE,FALSE,FALSE,16,12,8,0,0,12,0,0,0
,MAKA95102,1995,1,1,Makalu La-NW Ridge,,,,Spain,Juanito Oiarzabal,TRUE,FALSE,FALSE,FALSE,5,5,5,0,0,0,0,0,0
,MAKA95103,1995,1,1,Makalu La-NW Ridge,,,,Australia,David Hume,TRUE,FALSE,FALSE,FALSE,7,7,2,1,1,7,0,0,0
,MAKA95104,1995,1,1,Makalu La-NW Ridge,,,,France,Benoit Chamoux,TRUE,FALSE,FALSE,FALSE,3,2,2,0,0,4,0,0,0
,MAKA95105,1995,1,1,Makalu La-NW Ridge,,,,New Zealand,Rob Hall,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,0,0,0,0
,MAKA95301,1995,3,1,SE Ridge,,,,USA,Daniel Mazur,TRUE,FALSE,FALSE,FALSE,17,15,4,0,0,0,0,0,0
,MAKA95302,1995,3,1,Makalu La-NW Ridge,,,,Netherlands,Eltjo Reint Jon (Reiner) Zuidhoff,FALSE,FALSE,FALSE,FALSE,7,6,0,0,0,2,0,0,0
,MAKA96101,1996,1,1,Makalu La-NW Ridge,,,,Russia,Vladimir Bachkirov,TRUE,FALSE,FALSE,FALSE,21,21,10,1,1,0,0,0,0
,MAKA96301,1996,3,1,NE Ridge (to 6420m),NE Ridge (Japanese 1986 rte) (to 7000m),,,China,Samdrup,FALSE,FALSE,FALSE,FALSE,11,10,0,0,0,4,0,0,0
,MAKA96302,1996,3,1,Makalu La-NW Ridge,,,,Belgium,Daniel Van Doorsselaere,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,2,0,0,0
,MAKA96303,1996,3,1,NW Ridge,,,,Spain,Joseba Manterola,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,0,0,0,0
,MAKA96304,1996,3,1,Makalu La-NW Ridge,,,,Switzerland,Andre Georges,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,3,0,0,0
,MAKA96305,1996,3,1,NW Ridge route (to 6800m),W Face (Swiss rte) (to 7400m),,,Japan,Yasushi Yamanoi,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,2,0,0,0
,MAKA96306,1996,3,1,NW Ridge,,,,Italy,Rudy Bucella,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MAKA96401,1996,4,1,Makalu La-NW Ridge,,,,Spain,Manuel Gonzalez Diaz,FALSE,FALSE,FALSE,FALSE,8,7,0,0,0,0,0,0,0
,MAKA97101,1997,1,1,W Face-W Pillar-S Ridge,,,,Russia,Sergei Efimov,TRUE,FALSE,FALSE,FALSE,9,8,5,2,2,0,0,0,0
,MAKA97102,1997,1,1,Makalu La-NW Ridge,,,,Switzerland,"Claude Bitz, Serge Bonvin",FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,0,0,0,0
,MAKA97103,1997,1,1,Makalu La-NW Ridge,,,,UK,Alan Hinkes,FALSE,FALSE,FALSE,FALSE,3,3,0,0,0,0,0,0,0
,MAKA97104,1997,1,1,Makalu La-NW Ridge,,,,Denmark,Michael Strynoe,FALSE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,0
,MAKA97301,1997,3,1,Makalu La-NW side,,,,USA,David Custer,FALSE,FALSE,FALSE,FALSE,8,6,0,0,0,0,0,0,0
,MAKA97302,1997,3,1,Makalu La-NW Ridge (slight variation),,,,Switzerland,Christophe Berclaz,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,0,0,0,0
,MAKA97303,1997,3,1,Makalu La-NW Ridge,,,,Denmark,Per Bager,FALSE,FALSE,FALSE,FALSE,6,6,0,1,1,3,0,0,0
,MAKA98101,1998,1,1,Makalu La-NW Ridge,,,,Germany,Goetz Wiegand,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,1,0,0,0
,MAKA98102,1998,1,1,Makalu La-NW Ridge,,,,Austria,Roland Mattle,FALSE,FALSE,FALSE,FALSE,6,6,0,0,0,0,0,0,0
,MAKA98103,1998,1,1,Makalu La-NW Ridge,,,,Czech Republic,Josef Simunek,TRUE,FALSE,FALSE,FALSE,8,7,2,0,0,3,1,0,0
,MAKA98104,1998,1,1,Makalu La-NW Ridge,,,,Russia,Doychin Vassilev,TRUE,FALSE,FALSE,FALSE,19,17,7,0,0,0,0,0,0
,MAKA98105,1998,1,1,Makalu La-NW Ridge,,,,Spain,Oscar Cadiach,TRUE,FALSE,FALSE,FALSE,5,5,2,0,0,0,0,0,0
,MAKA98301,1998,3,1,Makalu La-NW Ridge,,,,Japan,Hisashi Hashimoto,FALSE,FALSE,FALSE,FALSE,2,2,0,0,0,1,0,0,0
,MAKA98302,1998,3,1,Makalu La-NW Ridge,,,,S Korea,Park Young-Seok,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,3,0,0,0
,MAKA98303,1998,3,1,Makalu La-NW Ridge,,,,Poland,Piotr Pustelnik,FALSE,FALSE,FALSE,FALSE,10,9,0,0,0,0,0,0,0
,MAKA98304,1998,3,1,Makalu La-NW Ridge,,,,Japan,Yasushi Fukuda,FALSE,FALSE,FALSE,FALSE,7,7,0,0,0,4,0,0,0
,MAKA99101,1999,1,1,Makalu La-NW Ridge,,,,Australia,Matthew Rolfe,TRUE,FALSE,FALSE,FALSE,8,8,2,0,0,2,0,0,0
,MAKA99102,1999,1,1,Makalu La-NW Ridge,,,,UK,Alan Hinkes,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,1,0,0
,MAKA99103,1999,1,1,Makalu La-NW Ridge,,,,Switzerland,Andre Georges,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,1,0,0,0
,MAKA99104,1999,1,1,Makalu La-NW Ridge,,,,USA,Gary Pfisterer,TRUE,FALSE,FALSE,FALSE,13,13,4,0,0,1,0,0,0
,MAKA99105,1999,1,1,Makalu La-NW Ridge,,,,Denmark,Michael Knakkergaard-Jorgensen,TRUE,FALSE,FALSE,FALSE,2,2,1,1,1,0,0,0,0
,MAKA99301,1999,3,1,Makalu La-NW Ridge,,,,S Korea,Park Young-Seok,FALSE,FALSE,FALSE,FALSE,10,10,0,0,0,5,0,1,1
